Starting model=rnn epochs=10 batch=2 on host pax047
resume=<auto> run_dir=<auto>
CUDA_VISIBLE_DEVICES=0
Fri Apr 24 14:34:51 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 575.57.08              Driver Version: 575.57.08      CUDA Version: 12.9     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H200 NVL                On  |   00000001:15:00.0 Off |                    0 |
| N/A   42C    P0             75W /  450W |       0MiB / 143771MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
torch.cuda.is_available = True
torch.cuda.device_count = 1
torch.cuda.current_device = 0
torch.cuda.get_device_name(0) = NVIDIA H200 NVL
--- Starting Training on cuda ---
Populating dataset normalization statistics...
Stats loaded. Example Zone 0 (ME) - Mean: 1314.04, Std: 215.34
No existing checkpoint found in /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063. Starting fresh.
  Epoch 3/10 [ 6950/10445] │ batch_loss=5288.1660 │ grad_norm=87436.5781
  Epoch 3/10 [ 6960/10445] │ batch_loss=19720.9297 │ grad_norm=1052030.5000
  Epoch 3/10 [ 6970/10445] │ batch_loss=14420.5732 │ grad_norm=368280.6875
  Epoch 3/10 [ 6980/10445] │ batch_loss=10530.6680 │ grad_norm=155461.8750
  Epoch 3/10 [ 6990/10445] │ batch_loss=6711.8647 │ grad_norm=177782.4844
  Epoch 3/10 [ 7000/10445] │ batch_loss=25463.8184 │ grad_norm=349381.1562
  Epoch 3/10 [ 7010/10445] │ batch_loss=4090.4712 │ grad_norm=146527.7188
  Epoch 3/10 [ 7020/10445] │ batch_loss=12543.3232 │ grad_norm=507032.1562
  Epoch 3/10 [ 7030/10445] │ batch_loss=10193.4121 │ grad_norm=306348.4062
  Epoch 3/10 [ 7040/10445] │ batch_loss=2638.5149 │ grad_norm=101641.9375
  Epoch 3/10 [ 7050/10445] │ batch_loss=2460.5396 │ grad_norm=50006.9922
  Epoch 3/10 [ 7060/10445] │ batch_loss=11118.3818 │ grad_norm=490893.1250
  Epoch 3/10 [ 7070/10445] │ batch_loss=6262.8843 │ grad_norm=300809.7812
  Epoch 3/10 [ 7080/10445] │ batch_loss=2933.5671 │ grad_norm=51565.3555
  Epoch 3/10 [ 7090/10445] │ batch_loss=4546.6123 │ grad_norm=126532.5625
  Epoch 3/10 [ 7100/10445] │ batch_loss=7052.5771 │ grad_norm=169046.7500
  Epoch 3/10 [ 7110/10445] │ batch_loss=33681.7461 │ grad_norm=215232.6562
  Epoch 3/10 [ 7120/10445] │ batch_loss=11718.9277 │ grad_norm=301329.2500
  Epoch 3/10 [ 7130/10445] │ batch_loss=1546.2820 │ grad_norm=43130.0547
  Epoch 3/10 [ 7140/10445] │ batch_loss=7267.9580 │ grad_norm=308912.3750
  Epoch 3/10 [ 7150/10445] │ batch_loss=11156.5967 │ grad_norm=501904.4062
  Epoch 3/10 [ 7160/10445] │ batch_loss=5675.9663 │ grad_norm=196712.5156
  Epoch 3/10 [ 7170/10445] │ batch_loss=10628.1621 │ grad_norm=386927.1250
  Epoch 3/10 [ 7180/10445] │ batch_loss=14196.7324 │ grad_norm=519192.2500
  Epoch 3/10 [ 7190/10445] │ batch_loss=17299.6641 │ grad_norm=997718.3750
  Epoch 3/10 [ 7200/10445] │ batch_loss=9626.5303 │ grad_norm=341625.0938
  Epoch 3/10 [ 7210/10445] │ batch_loss=3482.8901 │ grad_norm=66221.2969
  Epoch 3/10 [ 7220/10445] │ batch_loss=2628.6655 │ grad_norm=51711.8633
  Epoch 3/10 [ 7230/10445] │ batch_loss=7130.8594 │ grad_norm=186379.9688
  Epoch 3/10 [ 7240/10445] │ batch_loss=3119.8774 │ grad_norm=142837.0000
  Epoch 3/10 [ 7250/10445] │ batch_loss=6800.5894 │ grad_norm=117530.6875
  Epoch 3/10 [ 7260/10445] │ batch_loss=18239.9785 │ grad_norm=400435.0625
  Epoch 3/10 [ 7270/10445] │ batch_loss=6475.4199 │ grad_norm=132264.2031
  Epoch 3/10 [ 7280/10445] │ batch_loss=6415.5586 │ grad_norm=120179.9297
  Epoch 3/10 [ 7290/10445] │ batch_loss=5623.1982 │ grad_norm=111973.1562
  Epoch 3/10 [ 7300/10445] │ batch_loss=7455.8999 │ grad_norm=246459.5312
  Epoch 3/10 [ 7310/10445] │ batch_loss=7310.2866 │ grad_norm=219298.2969
  Epoch 3/10 [ 7320/10445] │ batch_loss=7745.4658 │ grad_norm=268892.7812
  Epoch 3/10 [ 7330/10445] │ batch_loss=2214.5586 │ grad_norm=36327.1367
  Epoch 3/10 [ 7340/10445] │ batch_loss=3273.8672 │ grad_norm=90535.5391
  Epoch 3/10 [ 7350/10445] │ batch_loss=7598.1631 │ grad_norm=190795.0625
  Epoch 3/10 [ 7360/10445] │ batch_loss=6315.5850 │ grad_norm=177738.4531
  Epoch 3/10 [ 7370/10445] │ batch_loss=11647.6133 │ grad_norm=298910.7500
  Epoch 3/10 [ 7380/10445] │ batch_loss=1688.7053 │ grad_norm=53089.6016
  Epoch 3/10 [ 7390/10445] │ batch_loss=2314.7070 │ grad_norm=84847.4297
  Epoch 3/10 [ 7400/10445] │ batch_loss=4285.0034 │ grad_norm=240697.6094
  Epoch 3/10 [ 7410/10445] │ batch_loss=14079.3281 │ grad_norm=387865.1250
  Epoch 3/10 [ 7420/10445] │ batch_loss=8651.0752 │ grad_norm=350857.9688
  Epoch 3/10 [ 7430/10445] │ batch_loss=65579.6328 │ grad_norm=364611.3750
  Epoch 3/10 [ 7440/10445] │ batch_loss=19989.7207 │ grad_norm=1183494.8750
  Epoch 3/10 [ 7450/10445] │ batch_loss=4964.0464 │ grad_norm=105245.9688
  Epoch 3/10 [ 7460/10445] │ batch_loss=5170.4014 │ grad_norm=151678.3594
  Epoch 3/10 [ 7470/10445] │ batch_loss=3893.8438 │ grad_norm=104301.1719
  Epoch 3/10 [ 7480/10445] │ batch_loss=2880.8982 │ grad_norm=75966.1094
  Epoch 3/10 [ 7490/10445] │ batch_loss=8712.9590 │ grad_norm=307015.0312
  Epoch 3/10 [ 7500/10445] │ batch_loss=5184.6050 │ grad_norm=151129.0312
  Epoch 3/10 [ 7510/10445] │ batch_loss=8191.5913 │ grad_norm=526337.5000
  Epoch 3/10 [ 7520/10445] │ batch_loss=4169.7817 │ grad_norm=57295.7109
  Epoch 3/10 [ 7530/10445] │ batch_loss=15373.9746 │ grad_norm=709258.3125
  Epoch 3/10 [ 7540/10445] │ batch_loss=10512.0898 │ grad_norm=489868.2188
  Epoch 3/10 [ 7550/10445] │ batch_loss=4754.2676 │ grad_norm=118352.5547
  Epoch 3/10 [ 7560/10445] │ batch_loss=5662.6133 │ grad_norm=140096.8750
  Epoch 3/10 [ 7570/10445] │ batch_loss=108875.5938 │ grad_norm=849769.5000
  Epoch 3/10 [ 7580/10445] │ batch_loss=3331.2898 │ grad_norm=236083.8438
  Epoch 3/10 [ 7590/10445] │ batch_loss=8004.5796 │ grad_norm=404472.1562
  Epoch 3/10 [ 7600/10445] │ batch_loss=4647.6899 │ grad_norm=162022.3125
  Epoch 3/10 [ 7610/10445] │ batch_loss=10264.8672 │ grad_norm=215019.5625
  Epoch 3/10 [ 7620/10445] │ batch_loss=19888.9805 │ grad_norm=219226.9688
  Epoch 3/10 [ 7630/10445] │ batch_loss=3700.3242 │ grad_norm=91849.2031
  Epoch 3/10 [ 7640/10445] │ batch_loss=8747.8496 │ grad_norm=229525.4688
  Epoch 3/10 [ 7650/10445] │ batch_loss=14027.3672 │ grad_norm=674013.5625
  Epoch 3/10 [ 7660/10445] │ batch_loss=2930.1990 │ grad_norm=79960.8281
  Epoch 3/10 [ 7670/10445] │ batch_loss=4336.3301 │ grad_norm=175900.4844
  Epoch 3/10 [ 7680/10445] │ batch_loss=7949.3418 │ grad_norm=280070.5625
  Epoch 3/10 [ 7690/10445] │ batch_loss=4103.8804 │ grad_norm=99423.1016
  Epoch 3/10 [ 7700/10445] │ batch_loss=12053.1016 │ grad_norm=365760.6875
  Epoch 3/10 [ 7710/10445] │ batch_loss=2634.6870 │ grad_norm=117503.1328
  Epoch 3/10 [ 7720/10445] │ batch_loss=4326.1523 │ grad_norm=115477.1562
  Epoch 3/10 [ 7730/10445] │ batch_loss=10059.7998 │ grad_norm=152589.3750
  Epoch 3/10 [ 7740/10445] │ batch_loss=5235.6196 │ grad_norm=152587.1875
  Epoch 3/10 [ 7750/10445] │ batch_loss=2608.2449 │ grad_norm=166142.6875
  Epoch 3/10 [ 7760/10445] │ batch_loss=3593.0710 │ grad_norm=77012.8672
  Epoch 3/10 [ 7770/10445] │ batch_loss=5794.3701 │ grad_norm=166770.9531
  Epoch 3/10 [ 7780/10445] │ batch_loss=15206.4131 │ grad_norm=919841.6250
  Epoch 3/10 [ 7790/10445] │ batch_loss=2573.4624 │ grad_norm=55669.8164
  Epoch 3/10 [ 7800/10445] │ batch_loss=2242.7825 │ grad_norm=51536.9102
  Epoch 3/10 [ 7810/10445] │ batch_loss=7301.0347 │ grad_norm=186090.0938
  Epoch 3/10 [ 7820/10445] │ batch_loss=11089.1943 │ grad_norm=223929.9062
  Epoch 3/10 [ 7830/10445] │ batch_loss=12712.2607 │ grad_norm=214324.0156
  Epoch 3/10 [ 7840/10445] │ batch_loss=3938.4067 │ grad_norm=114551.8594
  Epoch 3/10 [ 7850/10445] │ batch_loss=4419.2480 │ grad_norm=131451.2969
  Epoch 3/10 [ 7860/10445] │ batch_loss=6218.1982 │ grad_norm=131503.0469
  Epoch 3/10 [ 7870/10445] │ batch_loss=3559.3159 │ grad_norm=46831.4141
  Epoch 3/10 [ 7880/10445] │ batch_loss=12117.2949 │ grad_norm=396317.1562
  Epoch 3/10 [ 7890/10445] │ batch_loss=6342.4873 │ grad_norm=75438.0625
  Epoch 3/10 [ 7900/10445] │ batch_loss=7343.0742 │ grad_norm=224755.2969
  Epoch 3/10 [ 7910/10445] │ batch_loss=4797.0117 │ grad_norm=112525.8906
  Epoch 3/10 [ 7920/10445] │ batch_loss=12331.1006 │ grad_norm=479202.5938
  Epoch 3/10 [ 7930/10445] │ batch_loss=9517.5723 │ grad_norm=188638.5625
  Epoch 3/10 [ 7940/10445] │ batch_loss=13478.8154 │ grad_norm=487577.3125
  Epoch 3/10 [ 7950/10445] │ batch_loss=4847.9644 │ grad_norm=177511.0312
  Epoch 3/10 [ 7960/10445] │ batch_loss=15360.6172 │ grad_norm=629189.6875
  Epoch 3/10 [ 7970/10445] │ batch_loss=3941.1309 │ grad_norm=204973.4688
  Epoch 3/10 [ 7980/10445] │ batch_loss=17143.4805 │ grad_norm=450940.8125
  Epoch 3/10 [ 7990/10445] │ batch_loss=5153.6475 │ grad_norm=174229.8438
  Epoch 3/10 [ 8000/10445] │ batch_loss=2888.9961 │ grad_norm=77526.2812
  Epoch 3/10 [ 8010/10445] │ batch_loss=3239.0835 │ grad_norm=84849.1016
  Epoch 3/10 [ 8020/10445] │ batch_loss=14225.9482 │ grad_norm=374739.5625
  Epoch 3/10 [ 8030/10445] │ batch_loss=2606.8379 │ grad_norm=103657.9531
  Epoch 3/10 [ 8040/10445] │ batch_loss=6442.0132 │ grad_norm=377631.7500
  Epoch 3/10 [ 8050/10445] │ batch_loss=5915.0586 │ grad_norm=139817.8906
  Epoch 3/10 [ 8060/10445] │ batch_loss=3601.0312 │ grad_norm=139648.0625
  Epoch 3/10 [ 8070/10445] │ batch_loss=20782.6621 │ grad_norm=281677.5625
  Epoch 3/10 [ 8080/10445] │ batch_loss=11970.8398 │ grad_norm=371273.9688
  Epoch 3/10 [ 8090/10445] │ batch_loss=5202.0020 │ grad_norm=218767.7656
  Epoch 3/10 [ 8100/10445] │ batch_loss=9125.2480 │ grad_norm=163119.7344
  Epoch 3/10 [ 8110/10445] │ batch_loss=3643.4888 │ grad_norm=76777.2500
  Epoch 3/10 [ 8120/10445] │ batch_loss=2756.3457 │ grad_norm=64047.5234
  Epoch 3/10 [ 8130/10445] │ batch_loss=4823.8525 │ grad_norm=178774.5156
  Epoch 3/10 [ 8140/10445] │ batch_loss=8551.8633 │ grad_norm=209010.1875
  Epoch 3/10 [ 8150/10445] │ batch_loss=4987.3525 │ grad_norm=235884.1562
  Epoch 3/10 [ 8160/10445] │ batch_loss=3881.5439 │ grad_norm=162922.9531
  Epoch 3/10 [ 8170/10445] │ batch_loss=2985.2937 │ grad_norm=70334.6250
  Epoch 3/10 [ 8180/10445] │ batch_loss=4245.6025 │ grad_norm=147897.4531
  Epoch 3/10 [ 8190/10445] │ batch_loss=3733.6052 │ grad_norm=127552.3984
  Epoch 3/10 [ 8200/10445] │ batch_loss=3322.6453 │ grad_norm=83094.7500
  Epoch 3/10 [ 8210/10445] │ batch_loss=3413.0847 │ grad_norm=59288.7266
  Epoch 3/10 [ 8220/10445] │ batch_loss=5905.3779 │ grad_norm=180408.7344
  Epoch 3/10 [ 8230/10445] │ batch_loss=4997.9619 │ grad_norm=128221.1328
  Epoch 3/10 [ 8240/10445] │ batch_loss=3577.4214 │ grad_norm=80154.6484
  Epoch 3/10 [ 8250/10445] │ batch_loss=5868.4116 │ grad_norm=353004.8125
  Epoch 3/10 [ 8260/10445] │ batch_loss=11725.3809 │ grad_norm=337705.2812
  Epoch 3/10 [ 8270/10445] │ batch_loss=18889.5977 │ grad_norm=755584.5000
  Epoch 3/10 [ 8280/10445] │ batch_loss=2839.0818 │ grad_norm=72338.3750
  Epoch 3/10 [ 8290/10445] │ batch_loss=2448.8477 │ grad_norm=98191.4688
  Epoch 3/10 [ 8300/10445] │ batch_loss=2755.9858 │ grad_norm=66682.0703
  Epoch 3/10 [ 8310/10445] │ batch_loss=41351.6758 │ grad_norm=1431234.3750
  Epoch 3/10 [ 8320/10445] │ batch_loss=14121.0693 │ grad_norm=373811.0625
  Epoch 3/10 [ 8330/10445] │ batch_loss=1680.6981 │ grad_norm=65011.4258
  Epoch 3/10 [ 8340/10445] │ batch_loss=25020.0312 │ grad_norm=957769.8125
  Epoch 3/10 [ 8350/10445] │ batch_loss=2402.7222 │ grad_norm=77714.2656
  Epoch 3/10 [ 8360/10445] │ batch_loss=4374.8350 │ grad_norm=89133.7578
  Epoch 3/10 [ 8370/10445] │ batch_loss=2991.1465 │ grad_norm=48992.7148
  Epoch 3/10 [ 8380/10445] │ batch_loss=4444.2910 │ grad_norm=138389.8125
  Epoch 3/10 [ 8390/10445] │ batch_loss=2538.8652 │ grad_norm=92431.4766
  Epoch 3/10 [ 8400/10445] │ batch_loss=4216.1548 │ grad_norm=165386.1094
  Epoch 3/10 [ 8410/10445] │ batch_loss=5863.3594 │ grad_norm=284031.5938
  Epoch 3/10 [ 8420/10445] │ batch_loss=11991.8730 │ grad_norm=368362.6562
  Epoch 3/10 [ 8430/10445] │ batch_loss=5832.9590 │ grad_norm=130632.3516
  Epoch 3/10 [ 8440/10445] │ batch_loss=3523.1592 │ grad_norm=97408.8203
  Epoch 3/10 [ 8450/10445] │ batch_loss=6605.3062 │ grad_norm=300137.1875
  Epoch 3/10 [ 8460/10445] │ batch_loss=7325.8418 │ grad_norm=310872.0000
  Epoch 3/10 [ 8470/10445] │ batch_loss=7752.9819 │ grad_norm=228481.9062
  Epoch 3/10 [ 8480/10445] │ batch_loss=8016.9639 │ grad_norm=206161.1406
  Epoch 3/10 [ 8490/10445] │ batch_loss=8144.2729 │ grad_norm=161047.8750
  Epoch 3/10 [ 8500/10445] │ batch_loss=2412.0972 │ grad_norm=40571.8047
  Epoch 3/10 [ 8510/10445] │ batch_loss=3245.3779 │ grad_norm=80721.6641
  Epoch 3/10 [ 8520/10445] │ batch_loss=7407.7139 │ grad_norm=240213.9844
  Epoch 3/10 [ 8530/10445] │ batch_loss=5381.3159 │ grad_norm=102626.9141
  Epoch 3/10 [ 8540/10445] │ batch_loss=3591.6191 │ grad_norm=112301.6562
  Epoch 3/10 [ 8550/10445] │ batch_loss=11989.1670 │ grad_norm=790276.3750
  Epoch 3/10 [ 8560/10445] │ batch_loss=19845.2969 │ grad_norm=584242.3125
  Epoch 3/10 [ 8570/10445] │ batch_loss=3260.9480 │ grad_norm=134584.6094
  Epoch 3/10 [ 8580/10445] │ batch_loss=8482.3594 │ grad_norm=559953.2500
  Epoch 3/10 [ 8590/10445] │ batch_loss=2760.1238 │ grad_norm=86855.5391
  Epoch 3/10 [ 8600/10445] │ batch_loss=3616.9460 │ grad_norm=77727.6094
  Epoch 3/10 [ 8610/10445] │ batch_loss=12740.6152 │ grad_norm=635806.5625
  Epoch 3/10 [ 8620/10445] │ batch_loss=14188.7773 │ grad_norm=455757.9688
  Epoch 3/10 [ 8630/10445] │ batch_loss=6920.4414 │ grad_norm=151058.6250
  Epoch 3/10 [ 8640/10445] │ batch_loss=2947.7361 │ grad_norm=129563.6562
  Epoch 3/10 [ 8650/10445] │ batch_loss=9512.1436 │ grad_norm=409654.9375
  Epoch 3/10 [ 8660/10445] │ batch_loss=2593.1379 │ grad_norm=93180.8281
  Epoch 3/10 [ 8670/10445] │ batch_loss=2376.5007 │ grad_norm=45933.7383
  Epoch 3/10 [ 8680/10445] │ batch_loss=3553.6631 │ grad_norm=172562.1094
  Epoch 3/10 [ 8690/10445] │ batch_loss=3879.9512 │ grad_norm=86917.2031
  Epoch 3/10 [ 8700/10445] │ batch_loss=2922.0566 │ grad_norm=82577.2734
  Epoch 3/10 [ 8710/10445] │ batch_loss=16607.7617 │ grad_norm=358481.1250
  Epoch 3/10 [ 8720/10445] │ batch_loss=4210.7583 │ grad_norm=166339.0000
  Epoch 3/10 [ 8730/10445] │ batch_loss=4071.0769 │ grad_norm=61731.6680
  Epoch 3/10 [ 8740/10445] │ batch_loss=9004.1494 │ grad_norm=234041.0156
  Epoch 3/10 [ 8750/10445] │ batch_loss=10572.2402 │ grad_norm=367747.7812
  Epoch 3/10 [ 8760/10445] │ batch_loss=5144.3438 │ grad_norm=125288.5781
  Epoch 3/10 [ 8770/10445] │ batch_loss=9385.6475 │ grad_norm=561495.5000
  Epoch 3/10 [ 8780/10445] │ batch_loss=11024.0059 │ grad_norm=221975.0312
  Epoch 3/10 [ 8790/10445] │ batch_loss=6541.9429 │ grad_norm=191418.9688
  Epoch 3/10 [ 8800/10445] │ batch_loss=3237.0046 │ grad_norm=83751.3438
  Epoch 3/10 [ 8810/10445] │ batch_loss=7462.1304 │ grad_norm=229588.8594
  Epoch 3/10 [ 8820/10445] │ batch_loss=7077.8018 │ grad_norm=177451.7656
  Epoch 3/10 [ 8830/10445] │ batch_loss=2375.5979 │ grad_norm=89476.3906
  Epoch 3/10 [ 8840/10445] │ batch_loss=1479.8789 │ grad_norm=43003.2031
  Epoch 3/10 [ 8850/10445] │ batch_loss=9681.8848 │ grad_norm=342757.5000
  Epoch 3/10 [ 8860/10445] │ batch_loss=4901.9917 │ grad_norm=222400.4531
  Epoch 3/10 [ 8870/10445] │ batch_loss=3804.6299 │ grad_norm=82364.9453
  Epoch 3/10 [ 8880/10445] │ batch_loss=1943.0042 │ grad_norm=59391.4922
  Epoch 3/10 [ 8890/10445] │ batch_loss=5610.2617 │ grad_norm=186499.0156
  Epoch 3/10 [ 8900/10445] │ batch_loss=22054.3105 │ grad_norm=613703.3750
  Epoch 3/10 [ 8910/10445] │ batch_loss=10702.3438 │ grad_norm=242633.5781
  Epoch 3/10 [ 8920/10445] │ batch_loss=8611.9648 │ grad_norm=317433.4375
  Epoch 3/10 [ 8930/10445] │ batch_loss=12996.2568 │ grad_norm=505496.7812
  Epoch 3/10 [ 8940/10445] │ batch_loss=4591.3325 │ grad_norm=167001.2656
  Epoch 3/10 [ 8950/10445] │ batch_loss=13652.9121 │ grad_norm=299306.1250
  Epoch 3/10 [ 8960/10445] │ batch_loss=2755.3105 │ grad_norm=76541.9062
  Epoch 3/10 [ 8970/10445] │ batch_loss=6816.5483 │ grad_norm=255945.9219
  Epoch 3/10 [ 8980/10445] │ batch_loss=6943.2266 │ grad_norm=137629.3125
  Epoch 3/10 [ 8990/10445] │ batch_loss=3293.2266 │ grad_norm=79428.4219
  Epoch 3/10 [ 9000/10445] │ batch_loss=1537.4159 │ grad_norm=82770.4688
  Epoch 3/10 [ 9010/10445] │ batch_loss=2730.0708 │ grad_norm=75041.6562
  Epoch 3/10 [ 9020/10445] │ batch_loss=6867.5391 │ grad_norm=186818.7500
  Epoch 3/10 [ 9030/10445] │ batch_loss=3756.1904 │ grad_norm=67705.1562
  Epoch 3/10 [ 9040/10445] │ batch_loss=4835.0967 │ grad_norm=108325.2734
  Epoch 3/10 [ 9050/10445] │ batch_loss=7529.1240 │ grad_norm=332187.8125
  Epoch 3/10 [ 9060/10445] │ batch_loss=4135.5703 │ grad_norm=85825.0078
  Epoch 3/10 [ 9070/10445] │ batch_loss=3367.0073 │ grad_norm=50255.7812
  Epoch 3/10 [ 9080/10445] │ batch_loss=4101.0137 │ grad_norm=69278.9297
  Epoch 3/10 [ 9090/10445] │ batch_loss=6026.0264 │ grad_norm=163904.0000
  Epoch 3/10 [ 9100/10445] │ batch_loss=3960.0210 │ grad_norm=104672.7109
  Epoch 3/10 [ 9110/10445] │ batch_loss=4911.3535 │ grad_norm=85799.0078
  Epoch 3/10 [ 9120/10445] │ batch_loss=1974.8676 │ grad_norm=48761.6328
  Epoch 3/10 [ 9130/10445] │ batch_loss=4208.7695 │ grad_norm=54859.4258
  Epoch 3/10 [ 9140/10445] │ batch_loss=9724.9248 │ grad_norm=245306.7188
  Epoch 3/10 [ 9150/10445] │ batch_loss=11598.6406 │ grad_norm=597764.9375
  Epoch 3/10 [ 9160/10445] │ batch_loss=5813.1030 │ grad_norm=222893.8906
  Epoch 3/10 [ 9170/10445] │ batch_loss=18545.6719 │ grad_norm=651217.7500
  Epoch 3/10 [ 9180/10445] │ batch_loss=4621.0303 │ grad_norm=278926.1562
  Epoch 3/10 [ 9190/10445] │ batch_loss=7229.3843 │ grad_norm=135310.7188
  Epoch 3/10 [ 9200/10445] │ batch_loss=29200.4531 │ grad_norm=1205784.7500
  Epoch 3/10 [ 9210/10445] │ batch_loss=3265.0508 │ grad_norm=119148.3984
  Epoch 3/10 [ 9220/10445] │ batch_loss=3376.8494 │ grad_norm=115545.5547
  Epoch 3/10 [ 9230/10445] │ batch_loss=5386.6934 │ grad_norm=162517.3281
  Epoch 3/10 [ 9240/10445] │ batch_loss=8286.7646 │ grad_norm=400504.2500
  Epoch 3/10 [ 9250/10445] │ batch_loss=2811.3091 │ grad_norm=104245.1953
  Epoch 3/10 [ 9260/10445] │ batch_loss=7107.0039 │ grad_norm=143629.7188
  Epoch 3/10 [ 9270/10445] │ batch_loss=5800.8589 │ grad_norm=203617.8906
  Epoch 3/10 [ 9280/10445] │ batch_loss=7855.0991 │ grad_norm=396718.9062
  Epoch 3/10 [ 9290/10445] │ batch_loss=2269.8030 │ grad_norm=55006.9766
  Epoch 3/10 [ 9300/10445] │ batch_loss=2958.3066 │ grad_norm=109862.0312
  Epoch 3/10 [ 9310/10445] │ batch_loss=5093.5791 │ grad_norm=244700.5625
  Epoch 3/10 [ 9320/10445] │ batch_loss=6138.8887 │ grad_norm=230174.7031
  Epoch 3/10 [ 9330/10445] │ batch_loss=3192.6772 │ grad_norm=124909.0625
  Epoch 3/10 [ 9340/10445] │ batch_loss=2228.0691 │ grad_norm=66092.8750
  Epoch 3/10 [ 9350/10445] │ batch_loss=5348.5898 │ grad_norm=157414.8438
  Epoch 3/10 [ 9360/10445] │ batch_loss=4797.8389 │ grad_norm=115904.6172
  Epoch 3/10 [ 9370/10445] │ batch_loss=25828.2148 │ grad_norm=911502.0000
  Epoch 3/10 [ 9380/10445] │ batch_loss=2474.6499 │ grad_norm=64231.2930
  Epoch 3/10 [ 9390/10445] │ batch_loss=8893.7949 │ grad_norm=305064.3750
  Epoch 3/10 [ 9400/10445] │ batch_loss=5210.0732 │ grad_norm=125241.0391
  Epoch 3/10 [ 9410/10445] │ batch_loss=4641.5020 │ grad_norm=103968.0781
  Epoch 3/10 [ 9420/10445] │ batch_loss=9423.3262 │ grad_norm=362920.9062
  Epoch 3/10 [ 9430/10445] │ batch_loss=4758.6206 │ grad_norm=131173.1406
  Epoch 3/10 [ 9440/10445] │ batch_loss=2917.7617 │ grad_norm=78558.7891
  Epoch 3/10 [ 9450/10445] │ batch_loss=2235.0132 │ grad_norm=52787.2383
  Epoch 3/10 [ 9460/10445] │ batch_loss=3088.8257 │ grad_norm=82167.7500
  Epoch 3/10 [ 9470/10445] │ batch_loss=5637.4155 │ grad_norm=276724.0938
  Epoch 3/10 [ 9480/10445] │ batch_loss=2937.8223 │ grad_norm=84737.7578
  Epoch 3/10 [ 9490/10445] │ batch_loss=37589.8047 │ grad_norm=1419496.6250
  Epoch 3/10 [ 9500/10445] │ batch_loss=4276.5942 │ grad_norm=192551.5000
  Epoch 3/10 [ 9510/10445] │ batch_loss=1486.0164 │ grad_norm=70351.3828
  Epoch 3/10 [ 9520/10445] │ batch_loss=5003.1216 │ grad_norm=207622.2344
  Epoch 3/10 [ 9530/10445] │ batch_loss=3188.1677 │ grad_norm=102282.4141
  Epoch 3/10 [ 9540/10445] │ batch_loss=16091.7422 │ grad_norm=554350.9375
  Epoch 3/10 [ 9550/10445] │ batch_loss=2952.1433 │ grad_norm=49842.2227
  Epoch 3/10 [ 9560/10445] │ batch_loss=7734.1616 │ grad_norm=231848.1094
  Epoch 3/10 [ 9570/10445] │ batch_loss=7335.2959 │ grad_norm=146167.2500
  Epoch 3/10 [ 9580/10445] │ batch_loss=13779.3770 │ grad_norm=815814.3125
  Epoch 3/10 [ 9590/10445] │ batch_loss=16657.2070 │ grad_norm=766782.2500
  Epoch 3/10 [ 9600/10445] │ batch_loss=5042.8706 │ grad_norm=199280.6875
  Epoch 3/10 [ 9610/10445] │ batch_loss=3006.1531 │ grad_norm=86322.9688
  Epoch 3/10 [ 9620/10445] │ batch_loss=5422.8027 │ grad_norm=114705.3672
  Epoch 3/10 [ 9630/10445] │ batch_loss=6983.1934 │ grad_norm=283899.0938
  Epoch 3/10 [ 9640/10445] │ batch_loss=5652.4014 │ grad_norm=169803.6406
  Epoch 3/10 [ 9650/10445] │ batch_loss=14657.7070 │ grad_norm=565032.6875
  Epoch 3/10 [ 9660/10445] │ batch_loss=5518.4629 │ grad_norm=142583.0156
  Epoch 3/10 [ 9670/10445] │ batch_loss=7936.6748 │ grad_norm=429723.2188
  Epoch 3/10 [ 9680/10445] │ batch_loss=8059.8633 │ grad_norm=228138.4531
  Epoch 3/10 [ 9690/10445] │ batch_loss=5700.9248 │ grad_norm=263518.6250
  Epoch 3/10 [ 9700/10445] │ batch_loss=13166.0732 │ grad_norm=352785.9375
  Epoch 3/10 [ 9710/10445] │ batch_loss=4921.7490 │ grad_norm=125570.1875
  Epoch 3/10 [ 9720/10445] │ batch_loss=1865.8344 │ grad_norm=48412.4375
  Epoch 3/10 [ 9730/10445] │ batch_loss=20210.0625 │ grad_norm=248550.5938
  Epoch 3/10 [ 9740/10445] │ batch_loss=8987.2344 │ grad_norm=313148.2188
  Epoch 3/10 [ 9750/10445] │ batch_loss=3307.2915 │ grad_norm=70631.5781
  Epoch 3/10 [ 9760/10445] │ batch_loss=23155.1328 │ grad_norm=842937.0625
