Starting model=transformer epochs=10 batch=2 on host pax064
resume=<auto> run_dir=<auto>
CUDA_VISIBLE_DEVICES=0
Fri Apr 24 15:28:53 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 575.57.08              Driver Version: 575.57.08      CUDA Version: 12.9     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA L40S                    On  |   00000000:3F:00.0 Off |                    0 |
| N/A   32C    P8             34W /  350W |       0MiB /  46068MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
torch.cuda.is_available = True
torch.cuda.device_count = 1
torch.cuda.current_device = 0
torch.cuda.get_device_name(0) = NVIDIA L40S
--- Starting Training on cuda ---
Populating dataset normalization statistics...
Stats loaded. Example Zone 0 (ME) - Mean: 1314.04, Std: 215.34
No existing checkpoint found in /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/transformer/runs/job-483062. Starting fresh.
  Epoch 2/10 [ 5990/11751] │ batch_loss=5688.7104 │ grad_norm=111914.3281
  Epoch 2/10 [ 6000/11751] │ batch_loss=8937.8438 │ grad_norm=151477.6406
  Epoch 2/10 [ 6010/11751] │ batch_loss=32960.3711 │ grad_norm=906705.1875
  Epoch 2/10 [ 6020/11751] │ batch_loss=5763.3945 │ grad_norm=83666.8359
  Epoch 2/10 [ 6030/11751] │ batch_loss=5472.8037 │ grad_norm=103957.3750
  Epoch 2/10 [ 6040/11751] │ batch_loss=11312.9902 │ grad_norm=190495.7656
  Epoch 2/10 [ 6050/11751] │ batch_loss=10234.4863 │ grad_norm=281939.2812
  Epoch 2/10 [ 6060/11751] │ batch_loss=7677.8877 │ grad_norm=145841.2969
  Epoch 2/10 [ 6070/11751] │ batch_loss=5339.5259 │ grad_norm=118074.1953
  Epoch 2/10 [ 6080/11751] │ batch_loss=17302.0547 │ grad_norm=219727.9688
  Epoch 2/10 [ 6090/11751] │ batch_loss=4574.1479 │ grad_norm=116452.5078
  Epoch 2/10 [ 6100/11751] │ batch_loss=15222.9756 │ grad_norm=91942.5156
  Epoch 2/10 [ 6110/11751] │ batch_loss=16530.6328 │ grad_norm=290256.0312
  Epoch 2/10 [ 6120/11751] │ batch_loss=12456.0801 │ grad_norm=74206.7031
  Epoch 2/10 [ 6130/11751] │ batch_loss=6902.9795 │ grad_norm=162715.3906
  Epoch 2/10 [ 6140/11751] │ batch_loss=11154.4443 │ grad_norm=260937.5312
  Epoch 2/10 [ 6150/11751] │ batch_loss=2872.2107 │ grad_norm=41829.6641
  Epoch 2/10 [ 6160/11751] │ batch_loss=9573.2910 │ grad_norm=186389.1250
  Epoch 2/10 [ 6170/11751] │ batch_loss=3141.7188 │ grad_norm=64842.4688
  Epoch 2/10 [ 6180/11751] │ batch_loss=5045.1016 │ grad_norm=86904.6797
  Epoch 2/10 [ 6190/11751] │ batch_loss=20704.0059 │ grad_norm=438178.7188
  Epoch 2/10 [ 6200/11751] │ batch_loss=27405.6621 │ grad_norm=471388.1875
  Epoch 2/10 [ 6210/11751] │ batch_loss=10595.0312 │ grad_norm=238197.5312
  Epoch 2/10 [ 6220/11751] │ batch_loss=36146.9609 │ grad_norm=428729.6250
  Epoch 2/10 [ 6230/11751] │ batch_loss=5821.8164 │ grad_norm=124824.3516
  Epoch 2/10 [ 6240/11751] │ batch_loss=12826.9365 │ grad_norm=224298.6406
  Epoch 2/10 [ 6250/11751] │ batch_loss=11020.7227 │ grad_norm=171190.0625
  Epoch 2/10 [ 6260/11751] │ batch_loss=6246.5210 │ grad_norm=140286.6719
  Epoch 2/10 [ 6270/11751] │ batch_loss=16881.1992 │ grad_norm=389333.4688
  Epoch 2/10 [ 6280/11751] │ batch_loss=11712.5723 │ grad_norm=164097.9688
  Epoch 2/10 [ 6290/11751] │ batch_loss=13382.5811 │ grad_norm=264703.3125
  Epoch 2/10 [ 6300/11751] │ batch_loss=5594.2930 │ grad_norm=112899.1719
  Epoch 2/10 [ 6310/11751] │ batch_loss=1760.4838 │ grad_norm=40787.3086
  Epoch 2/10 [ 6320/11751] │ batch_loss=9530.2764 │ grad_norm=197666.8906
  Epoch 2/10 [ 6330/11751] │ batch_loss=7196.2217 │ grad_norm=220265.9844
  Epoch 2/10 [ 6340/11751] │ batch_loss=5649.1152 │ grad_norm=121180.0078
  Epoch 2/10 [ 6350/11751] │ batch_loss=3915.4980 │ grad_norm=65415.6680
  Epoch 2/10 [ 6360/11751] │ batch_loss=2916.7402 │ grad_norm=60901.1641
  Epoch 2/10 [ 6370/11751] │ batch_loss=4238.1670 │ grad_norm=70863.2812
  Epoch 2/10 [ 6380/11751] │ batch_loss=4699.7441 │ grad_norm=106104.1719
  Epoch 2/10 [ 6390/11751] │ batch_loss=3002.4390 │ grad_norm=52363.6680
  Epoch 2/10 [ 6400/11751] │ batch_loss=18044.5078 │ grad_norm=316819.4688
  Epoch 2/10 [ 6410/11751] │ batch_loss=6450.3960 │ grad_norm=132401.3750
  Epoch 2/10 [ 6420/11751] │ batch_loss=8941.3447 │ grad_norm=206715.7031
  Epoch 2/10 [ 6430/11751] │ batch_loss=3450.6606 │ grad_norm=58400.2500
  Epoch 2/10 [ 6440/11751] │ batch_loss=7431.1772 │ grad_norm=205213.7656
  Epoch 2/10 [ 6450/11751] │ batch_loss=6850.5586 │ grad_norm=158367.0312
  Epoch 2/10 [ 6460/11751] │ batch_loss=8795.4404 │ grad_norm=183896.5625
  Epoch 2/10 [ 6470/11751] │ batch_loss=10118.8662 │ grad_norm=179474.9688
  Epoch 2/10 [ 6480/11751] │ batch_loss=34680.2344 │ grad_norm=457772.1250
  Epoch 2/10 [ 6490/11751] │ batch_loss=8888.7568 │ grad_norm=199867.4062
  Epoch 2/10 [ 6500/11751] │ batch_loss=5311.9629 │ grad_norm=93213.5703
  Epoch 2/10 [ 6510/11751] │ batch_loss=10629.8984 │ grad_norm=272522.5625
  Epoch 2/10 [ 6520/11751] │ batch_loss=3953.9585 │ grad_norm=68280.0469
  Epoch 2/10 [ 6530/11751] │ batch_loss=4488.9839 │ grad_norm=60477.7070
  Epoch 2/10 [ 6540/11751] │ batch_loss=5261.8486 │ grad_norm=142238.3750
  Epoch 2/10 [ 6550/11751] │ batch_loss=3023.5181 │ grad_norm=91296.3672
  Epoch 2/10 [ 6560/11751] │ batch_loss=7758.9805 │ grad_norm=107686.7109
  Epoch 2/10 [ 6570/11751] │ batch_loss=11028.7295 │ grad_norm=165575.9219
  Epoch 2/10 [ 6580/11751] │ batch_loss=15954.7998 │ grad_norm=335858.2500
  Epoch 2/10 [ 6590/11751] │ batch_loss=6130.1396 │ grad_norm=90197.1562
  Epoch 2/10 [ 6600/11751] │ batch_loss=12101.2051 │ grad_norm=205955.3281
  Epoch 2/10 [ 6610/11751] │ batch_loss=6517.2690 │ grad_norm=143513.4531
  Epoch 2/10 [ 6620/11751] │ batch_loss=5523.1577 │ grad_norm=90010.8906
  Epoch 2/10 [ 6630/11751] │ batch_loss=28347.6211 │ grad_norm=417734.3125
  Epoch 2/10 [ 6640/11751] │ batch_loss=10153.5908 │ grad_norm=125597.0938
  Epoch 2/10 [ 6650/11751] │ batch_loss=5917.6689 │ grad_norm=130633.7969
  Epoch 2/10 [ 6660/11751] │ batch_loss=8300.0840 │ grad_norm=197953.5625
  Epoch 2/10 [ 6670/11751] │ batch_loss=13039.2324 │ grad_norm=311734.1562
  Epoch 2/10 [ 6680/11751] │ batch_loss=111877.6484 │ grad_norm=1459879.6250
  Epoch 2/10 [ 6690/11751] │ batch_loss=4354.1304 │ grad_norm=79112.0078
  Epoch 2/10 [ 6700/11751] │ batch_loss=15558.4277 │ grad_norm=136926.9062
  Epoch 2/10 [ 6710/11751] │ batch_loss=3312.9829 │ grad_norm=104569.5234
  Epoch 2/10 [ 6720/11751] │ batch_loss=22544.9844 │ grad_norm=362415.7500
  Epoch 2/10 [ 6730/11751] │ batch_loss=21657.4707 │ grad_norm=412954.3125
  Epoch 2/10 [ 6740/11751] │ batch_loss=8571.1133 │ grad_norm=169709.8750
  Epoch 2/10 [ 6750/11751] │ batch_loss=28503.9062 │ grad_norm=465367.5625
  Epoch 2/10 [ 6760/11751] │ batch_loss=4736.7598 │ grad_norm=55399.1953
  Epoch 2/10 [ 6770/11751] │ batch_loss=10832.9863 │ grad_norm=268556.9062
  Epoch 2/10 [ 6780/11751] │ batch_loss=7319.0117 │ grad_norm=123880.3594
  Epoch 2/10 [ 6790/11751] │ batch_loss=8309.4941 │ grad_norm=158159.2188
  Epoch 2/10 [ 6800/11751] │ batch_loss=4077.8901 │ grad_norm=83715.3359
  Epoch 2/10 [ 6810/11751] │ batch_loss=6129.0562 │ grad_norm=169369.4531
  Epoch 2/10 [ 6820/11751] │ batch_loss=6136.7617 │ grad_norm=115484.5625
  Epoch 2/10 [ 6830/11751] │ batch_loss=8873.5938 │ grad_norm=132887.8438
  Epoch 2/10 [ 6840/11751] │ batch_loss=7789.8525 │ grad_norm=149946.3438
  Epoch 2/10 [ 6850/11751] │ batch_loss=47324.5078 │ grad_norm=814328.7500
  Epoch 2/10 [ 6860/11751] │ batch_loss=3841.1912 │ grad_norm=67463.8516
  Epoch 2/10 [ 6870/11751] │ batch_loss=10905.5469 │ grad_norm=130319.1484
  Epoch 2/10 [ 6880/11751] │ batch_loss=5000.0435 │ grad_norm=85114.8906
  Epoch 2/10 [ 6890/11751] │ batch_loss=3321.1445 │ grad_norm=62231.6602
  Epoch 2/10 [ 6900/11751] │ batch_loss=8714.7324 │ grad_norm=157042.5312
  Epoch 2/10 [ 6910/11751] │ batch_loss=9620.1826 │ grad_norm=171271.4531
  Epoch 2/10 [ 6920/11751] │ batch_loss=4154.9072 │ grad_norm=91668.5156
  Epoch 2/10 [ 6930/11751] │ batch_loss=5589.1318 │ grad_norm=119736.7969
  Epoch 2/10 [ 6940/11751] │ batch_loss=16835.9141 │ grad_norm=308925.9062
  Epoch 2/10 [ 6950/11751] │ batch_loss=4191.2803 │ grad_norm=62250.2461
  Epoch 2/10 [ 6960/11751] │ batch_loss=8260.7803 │ grad_norm=85934.2266
  Epoch 2/10 [ 6970/11751] │ batch_loss=25228.3730 │ grad_norm=502054.1875
  Epoch 2/10 [ 6980/11751] │ batch_loss=6032.4688 │ grad_norm=129608.2578
  Epoch 2/10 [ 6990/11751] │ batch_loss=239791.5938 │ grad_norm=1775420.8750
  Epoch 2/10 [ 7000/11751] │ batch_loss=4567.6885 │ grad_norm=76739.5078
  Epoch 2/10 [ 7010/11751] │ batch_loss=13579.2285 │ grad_norm=168891.9375
  Epoch 2/10 [ 7020/11751] │ batch_loss=16616.5039 │ grad_norm=367673.0312
  Epoch 2/10 [ 7030/11751] │ batch_loss=2923.6814 │ grad_norm=57685.5508
  Epoch 2/10 [ 7040/11751] │ batch_loss=19530.2812 │ grad_norm=338753.2188
  Epoch 2/10 [ 7050/11751] │ batch_loss=61478.4766 │ grad_norm=523048.3438
  Epoch 2/10 [ 7060/11751] │ batch_loss=3990.1143 │ grad_norm=57858.2969
  Epoch 2/10 [ 7070/11751] │ batch_loss=4221.2725 │ grad_norm=80377.6875
  Epoch 2/10 [ 7080/11751] │ batch_loss=8145.2021 │ grad_norm=87929.4922
  Epoch 2/10 [ 7090/11751] │ batch_loss=16232.1973 │ grad_norm=346688.3438
  Epoch 2/10 [ 7100/11751] │ batch_loss=9598.0059 │ grad_norm=260182.8125
  Epoch 2/10 [ 7110/11751] │ batch_loss=17052.9219 │ grad_norm=424096.2812
  Epoch 2/10 [ 7120/11751] │ batch_loss=7474.8135 │ grad_norm=139317.6406
  Epoch 2/10 [ 7130/11751] │ batch_loss=7473.1865 │ grad_norm=110230.5234
  Epoch 2/10 [ 7140/11751] │ batch_loss=7333.6709 │ grad_norm=140391.0469
  Epoch 2/10 [ 7150/11751] │ batch_loss=4679.7231 │ grad_norm=62764.9023
  Epoch 2/10 [ 7160/11751] │ batch_loss=19073.0312 │ grad_norm=296572.6250
  Epoch 2/10 [ 7170/11751] │ batch_loss=28335.6934 │ grad_norm=594913.3125
  Epoch 2/10 [ 7180/11751] │ batch_loss=11989.4678 │ grad_norm=239996.2656
  Epoch 2/10 [ 7190/11751] │ batch_loss=11631.2256 │ grad_norm=230220.1562
  Epoch 2/10 [ 7200/11751] │ batch_loss=22552.8945 │ grad_norm=512321.5312
  Epoch 2/10 [ 7210/11751] │ batch_loss=10281.8320 │ grad_norm=199482.7188
  Epoch 2/10 [ 7220/11751] │ batch_loss=3540.7820 │ grad_norm=50620.9141
  Epoch 2/10 [ 7230/11751] │ batch_loss=4214.5625 │ grad_norm=87101.1328
  Epoch 2/10 [ 7240/11751] │ batch_loss=3395.4849 │ grad_norm=56309.0547
  Epoch 2/10 [ 7250/11751] │ batch_loss=11499.6133 │ grad_norm=187975.9062
  Epoch 2/10 [ 7260/11751] │ batch_loss=9941.2402 │ grad_norm=155161.6562
  Epoch 2/10 [ 7270/11751] │ batch_loss=2774.3621 │ grad_norm=79362.7578
  Epoch 2/10 [ 7280/11751] │ batch_loss=5023.8535 │ grad_norm=105982.5234
  Epoch 2/10 [ 7290/11751] │ batch_loss=6111.4858 │ grad_norm=91407.6719
  Epoch 2/10 [ 7300/11751] │ batch_loss=9102.5957 │ grad_norm=210904.2031
  Epoch 2/10 [ 7310/11751] │ batch_loss=4896.0049 │ grad_norm=110399.6328
  Epoch 2/10 [ 7320/11751] │ batch_loss=4473.2583 │ grad_norm=80580.4922
  Epoch 2/10 [ 7330/11751] │ batch_loss=23516.2012 │ grad_norm=412039.2812
  Epoch 2/10 [ 7340/11751] │ batch_loss=18725.7695 │ grad_norm=205833.5469
  Epoch 2/10 [ 7350/11751] │ batch_loss=4013.6753 │ grad_norm=78747.8359
  Epoch 2/10 [ 7360/11751] │ batch_loss=9219.3496 │ grad_norm=165057.5312
  Epoch 2/10 [ 7370/11751] │ batch_loss=15612.1270 │ grad_norm=322332.8750
  Epoch 2/10 [ 7380/11751] │ batch_loss=14496.7734 │ grad_norm=221033.8438
  Epoch 2/10 [ 7390/11751] │ batch_loss=15183.1289 │ grad_norm=328098.4375
  Epoch 2/10 [ 7400/11751] │ batch_loss=11708.7686 │ grad_norm=172771.8438
  Epoch 2/10 [ 7410/11751] │ batch_loss=5492.1123 │ grad_norm=91976.8438
  Epoch 2/10 [ 7420/11751] │ batch_loss=14552.2441 │ grad_norm=261997.4375
  Epoch 2/10 [ 7430/11751] │ batch_loss=10822.4199 │ grad_norm=140615.0625
  Epoch 2/10 [ 7440/11751] │ batch_loss=10368.6641 │ grad_norm=207795.2656
  Epoch 2/10 [ 7450/11751] │ batch_loss=4947.3916 │ grad_norm=89625.8750
  Epoch 2/10 [ 7460/11751] │ batch_loss=2692.3979 │ grad_norm=48812.4922
  Epoch 2/10 [ 7470/11751] │ batch_loss=35364.1406 │ grad_norm=677750.8125
  Epoch 2/10 [ 7480/11751] │ batch_loss=7772.0371 │ grad_norm=212191.2031
  Epoch 2/10 [ 7490/11751] │ batch_loss=5422.5791 │ grad_norm=171442.2812
  Epoch 2/10 [ 7500/11751] │ batch_loss=8345.8135 │ grad_norm=175209.2188
  Epoch 2/10 [ 7510/11751] │ batch_loss=4587.1182 │ grad_norm=76620.1406
  Epoch 2/10 [ 7520/11751] │ batch_loss=3357.0078 │ grad_norm=58304.9688
  Epoch 2/10 [ 7530/11751] │ batch_loss=36920.8516 │ grad_norm=600829.6250
  Epoch 2/10 [ 7540/11751] │ batch_loss=2981.8008 │ grad_norm=56481.3750
  Epoch 2/10 [ 7550/11751] │ batch_loss=14320.1953 │ grad_norm=311610.4062
  Epoch 2/10 [ 7560/11751] │ batch_loss=16537.2227 │ grad_norm=339823.4062
  Epoch 2/10 [ 7570/11751] │ batch_loss=4948.9424 │ grad_norm=94332.5938
  Epoch 2/10 [ 7580/11751] │ batch_loss=7267.9702 │ grad_norm=137298.1719
  Epoch 2/10 [ 7590/11751] │ batch_loss=8985.1807 │ grad_norm=183596.1719
  Epoch 2/10 [ 7600/11751] │ batch_loss=13320.8438 │ grad_norm=411652.6875
  Epoch 2/10 [ 7610/11751] │ batch_loss=14251.6992 │ grad_norm=223486.6562
  Epoch 2/10 [ 7620/11751] │ batch_loss=6472.2686 │ grad_norm=96933.3750
  Epoch 2/10 [ 7630/11751] │ batch_loss=14220.8154 │ grad_norm=429593.9688
  Epoch 2/10 [ 7640/11751] │ batch_loss=5373.9790 │ grad_norm=102529.5469
  Epoch 2/10 [ 7650/11751] │ batch_loss=7638.0288 │ grad_norm=142180.5000
  Epoch 2/10 [ 7660/11751] │ batch_loss=3112.7263 │ grad_norm=67517.9062
  Epoch 2/10 [ 7670/11751] │ batch_loss=10263.8594 │ grad_norm=216087.6719
  Epoch 2/10 [ 7680/11751] │ batch_loss=25115.7559 │ grad_norm=569229.5625
  Epoch 2/10 [ 7690/11751] │ batch_loss=26457.6875 │ grad_norm=339301.0625
  Epoch 2/10 [ 7700/11751] │ batch_loss=16619.7969 │ grad_norm=346743.5312
  Epoch 2/10 [ 7710/11751] │ batch_loss=9740.5879 │ grad_norm=195068.4688
  Epoch 2/10 [ 7720/11751] │ batch_loss=17892.0371 │ grad_norm=323593.0625
  Epoch 2/10 [ 7730/11751] │ batch_loss=5676.3096 │ grad_norm=133549.5781
  Epoch 2/10 [ 7740/11751] │ batch_loss=5070.2939 │ grad_norm=137282.9219
  Epoch 2/10 [ 7750/11751] │ batch_loss=3283.2202 │ grad_norm=68284.7812
  Epoch 2/10 [ 7760/11751] │ batch_loss=12150.9648 │ grad_norm=187996.0938
  Epoch 2/10 [ 7770/11751] │ batch_loss=5120.4238 │ grad_norm=152125.6094
  Epoch 2/10 [ 7780/11751] │ batch_loss=8261.0488 │ grad_norm=167656.4062
  Epoch 2/10 [ 7790/11751] │ batch_loss=6358.6562 │ grad_norm=182965.0156
  Epoch 2/10 [ 7800/11751] │ batch_loss=5267.2432 │ grad_norm=111538.9922
  Epoch 2/10 [ 7810/11751] │ batch_loss=5079.2808 │ grad_norm=110996.5625
  Epoch 2/10 [ 7820/11751] │ batch_loss=1870.5999 │ grad_norm=43464.7109
  Epoch 2/10 [ 7830/11751] │ batch_loss=4835.5444 │ grad_norm=92411.9453
  Epoch 2/10 [ 7840/11751] │ batch_loss=4568.6621 │ grad_norm=75368.3594
  Epoch 2/10 [ 7850/11751] │ batch_loss=8702.3496 │ grad_norm=239426.5469
  Epoch 2/10 [ 7860/11751] │ batch_loss=15404.6445 │ grad_norm=405868.1875
  Epoch 2/10 [ 7870/11751] │ batch_loss=6802.8530 │ grad_norm=135305.0469
  Epoch 2/10 [ 7880/11751] │ batch_loss=10199.4189 │ grad_norm=244267.7031
  Epoch 2/10 [ 7890/11751] │ batch_loss=6610.1753 │ grad_norm=153036.2031
  Epoch 2/10 [ 7900/11751] │ batch_loss=18188.3672 │ grad_norm=531554.8750
  Epoch 2/10 [ 7910/11751] │ batch_loss=7909.8818 │ grad_norm=209791.7344
  Epoch 2/10 [ 7920/11751] │ batch_loss=8560.1836 │ grad_norm=227204.4062
  Epoch 2/10 [ 7930/11751] │ batch_loss=4462.2686 │ grad_norm=91129.3281
  Epoch 2/10 [ 7940/11751] │ batch_loss=2907.1250 │ grad_norm=45691.9570
  Epoch 2/10 [ 7950/11751] │ batch_loss=5819.6240 │ grad_norm=137269.9375
  Epoch 2/10 [ 7960/11751] │ batch_loss=5031.8320 │ grad_norm=71522.6641
  Epoch 2/10 [ 7970/11751] │ batch_loss=13295.1660 │ grad_norm=217205.4062
  Epoch 2/10 [ 7980/11751] │ batch_loss=5147.1987 │ grad_norm=85187.3516
  Epoch 2/10 [ 7990/11751] │ batch_loss=6578.3662 │ grad_norm=131085.0469
  Epoch 2/10 [ 8000/11751] │ batch_loss=4150.0508 │ grad_norm=79112.8516
  Epoch 2/10 [ 8010/11751] │ batch_loss=4467.6973 │ grad_norm=79819.5312
  Epoch 2/10 [ 8020/11751] │ batch_loss=5806.1846 │ grad_norm=108189.2812
  Epoch 2/10 [ 8030/11751] │ batch_loss=12816.7178 │ grad_norm=326739.1875
  Epoch 2/10 [ 8040/11751] │ batch_loss=4287.6685 │ grad_norm=55424.9219
  Epoch 2/10 [ 8050/11751] │ batch_loss=11820.8887 │ grad_norm=226321.3906
  Epoch 2/10 [ 8060/11751] │ batch_loss=8427.4990 │ grad_norm=145748.7344
  Epoch 2/10 [ 8070/11751] │ batch_loss=17844.5918 │ grad_norm=522482.0938
  Epoch 2/10 [ 8080/11751] │ batch_loss=7383.0264 │ grad_norm=165595.3125
  Epoch 2/10 [ 8090/11751] │ batch_loss=16518.7539 │ grad_norm=322677.3750
  Epoch 2/10 [ 8100/11751] │ batch_loss=6711.5498 │ grad_norm=120226.0156
  Epoch 2/10 [ 8110/11751] │ batch_loss=6543.5312 │ grad_norm=134223.2344
  Epoch 2/10 [ 8120/11751] │ batch_loss=4185.8955 │ grad_norm=97640.1094
  Epoch 2/10 [ 8130/11751] │ batch_loss=10408.4922 │ grad_norm=226650.7812
  Epoch 2/10 [ 8140/11751] │ batch_loss=5068.6792 │ grad_norm=89634.9609
  Epoch 2/10 [ 8150/11751] │ batch_loss=12840.9590 │ grad_norm=324806.8438
  Epoch 2/10 [ 8160/11751] │ batch_loss=10047.3184 │ grad_norm=196978.5625
  Epoch 2/10 [ 8170/11751] │ batch_loss=52230.6094 │ grad_norm=657684.7500
  Epoch 2/10 [ 8180/11751] │ batch_loss=11959.6191 │ grad_norm=248692.0781
  Epoch 2/10 [ 8190/11751] │ batch_loss=3586.4932 │ grad_norm=70774.8750
  Epoch 2/10 [ 8200/11751] │ batch_loss=2128.4429 │ grad_norm=40008.1914
  Epoch 2/10 [ 8210/11751] │ batch_loss=2066.3086 │ grad_norm=36083.7227
  Epoch 2/10 [ 8220/11751] │ batch_loss=5359.3818 │ grad_norm=131135.5938
  Epoch 2/10 [ 8230/11751] │ batch_loss=3678.3833 │ grad_norm=45992.3242
  Epoch 2/10 [ 8240/11751] │ batch_loss=4953.6597 │ grad_norm=60083.0664
  Epoch 2/10 [ 8250/11751] │ batch_loss=28480.1289 │ grad_norm=292250.0312
  Epoch 2/10 [ 8260/11751] │ batch_loss=4654.2373 │ grad_norm=88279.0078
  Epoch 2/10 [ 8270/11751] │ batch_loss=2729.6382 │ grad_norm=34288.6953
  Epoch 2/10 [ 8280/11751] │ batch_loss=11881.4561 │ grad_norm=333241.7812
  Epoch 2/10 [ 8290/11751] │ batch_loss=12257.0957 │ grad_norm=214056.6875
  Epoch 2/10 [ 8300/11751] │ batch_loss=4945.7827 │ grad_norm=82780.4766
  Epoch 2/10 [ 8310/11751] │ batch_loss=1941.1140 │ grad_norm=58793.7812
  Epoch 2/10 [ 8320/11751] │ batch_loss=4935.6479 │ grad_norm=80061.8359
  Epoch 2/10 [ 8330/11751] │ batch_loss=2368.6177 │ grad_norm=57031.3398
  Epoch 2/10 [ 8340/11751] │ batch_loss=2627.7432 │ grad_norm=58060.8633
  Epoch 2/10 [ 8350/11751] │ batch_loss=5439.1621 │ grad_norm=129324.0938
  Epoch 2/10 [ 8360/11751] │ batch_loss=19574.8574 │ grad_norm=477129.6875
  Epoch 2/10 [ 8370/11751] │ batch_loss=2347.7761 │ grad_norm=47792.3711
  Epoch 2/10 [ 8380/11751] │ batch_loss=33359.7383 │ grad_norm=546983.1250
  Epoch 2/10 [ 8390/11751] │ batch_loss=5879.6729 │ grad_norm=125293.3594
  Epoch 2/10 [ 8400/11751] │ batch_loss=8253.8340 │ grad_norm=188484.6406
  Epoch 2/10 [ 8410/11751] │ batch_loss=19080.6562 │ grad_norm=379130.5938
  Epoch 2/10 [ 8420/11751] │ batch_loss=8065.7832 │ grad_norm=134043.3281
  Epoch 2/10 [ 8430/11751] │ batch_loss=16150.8496 │ grad_norm=272316.3438
  Epoch 2/10 [ 8440/11751] │ batch_loss=30779.2031 │ grad_norm=537029.3125
  Epoch 2/10 [ 8450/11751] │ batch_loss=3035.0293 │ grad_norm=48956.1484
  Epoch 2/10 [ 8460/11751] │ batch_loss=25475.6133 │ grad_norm=516145.3125
  Epoch 2/10 [ 8470/11751] │ batch_loss=18338.5840 │ grad_norm=272854.4062
  Epoch 2/10 [ 8480/11751] │ batch_loss=4772.4248 │ grad_norm=106757.0625
  Epoch 2/10 [ 8490/11751] │ batch_loss=8438.3301 │ grad_norm=170733.2031
  Epoch 2/10 [ 8500/11751] │ batch_loss=2663.9775 │ grad_norm=50687.6836
  Epoch 2/10 [ 8510/11751] │ batch_loss=4332.9321 │ grad_norm=84087.9766
  Epoch 2/10 [ 8520/11751] │ batch_loss=6008.3701 │ grad_norm=124644.5000
  Epoch 2/10 [ 8530/11751] │ batch_loss=6283.1538 │ grad_norm=112400.4141
  Epoch 2/10 [ 8540/11751] │ batch_loss=27653.9766 │ grad_norm=266671.7812
  Epoch 2/10 [ 8550/11751] │ batch_loss=10285.6465 │ grad_norm=146875.9219
  Epoch 2/10 [ 8560/11751] │ batch_loss=7245.4453 │ grad_norm=195254.7969
  Epoch 2/10 [ 8570/11751] │ batch_loss=7809.1201 │ grad_norm=173801.7500
  Epoch 2/10 [ 8580/11751] │ batch_loss=3388.1548 │ grad_norm=43596.0352
  Epoch 2/10 [ 8590/11751] │ batch_loss=5560.7515 │ grad_norm=121146.4844
  Epoch 2/10 [ 8600/11751] │ batch_loss=6925.1172 │ grad_norm=148881.8906
  Epoch 2/10 [ 8610/11751] │ batch_loss=6440.2734 │ grad_norm=139679.6094
  Epoch 2/10 [ 8620/11751] │ batch_loss=13993.6201 │ grad_norm=261930.6875
  Epoch 2/10 [ 8630/11751] │ batch_loss=9082.7295 │ grad_norm=170378.2031
  Epoch 2/10 [ 8640/11751] │ batch_loss=7117.7402 │ grad_norm=147725.0938
  Epoch 2/10 [ 8650/11751] │ batch_loss=3192.4648 │ grad_norm=64487.7656
  Epoch 2/10 [ 8660/11751] │ batch_loss=4360.6543 │ grad_norm=106055.9375
  Epoch 2/10 [ 8670/11751] │ batch_loss=3330.8042 │ grad_norm=58587.5117
  Epoch 2/10 [ 8680/11751] │ batch_loss=4393.1416 │ grad_norm=78020.6641
  Epoch 2/10 [ 8690/11751] │ batch_loss=4606.8550 │ grad_norm=49070.0039
  Epoch 2/10 [ 8700/11751] │ batch_loss=4593.8613 │ grad_norm=94056.1719
  Epoch 2/10 [ 8710/11751] │ batch_loss=15721.4951 │ grad_norm=381895.3125
  Epoch 2/10 [ 8720/11751] │ batch_loss=13029.9551 │ grad_norm=212012.3281
  Epoch 2/10 [ 8730/11751] │ batch_loss=22519.2734 │ grad_norm=353533.8125
  Epoch 2/10 [ 8740/11751] │ batch_loss=27951.7773 │ grad_norm=295334.1562
  Epoch 2/10 [ 8750/11751] │ batch_loss=28219.1484 │ grad_norm=487054.0938
  Epoch 2/10 [ 8760/11751] │ batch_loss=3669.7837 │ grad_norm=80972.1250
  Epoch 2/10 [ 8770/11751] │ batch_loss=5597.8740 │ grad_norm=89151.4766
  Epoch 2/10 [ 8780/11751] │ batch_loss=12097.2764 │ grad_norm=181890.5312
  Epoch 2/10 [ 8790/11751] │ batch_loss=9263.5107 │ grad_norm=136050.0000
  Epoch 2/10 [ 8800/11751] │ batch_loss=5934.5146 │ grad_norm=112145.8750
